date,class4,class2,0,1,2,3,4
2006-11-24,nonevent,notevent,-476.3328043941993,200.26707264096112,181.01519607989033,253.45395545877443,-21.061324205328038
2006-11-26,nonevent,notevent,-430.4208747461051,-28.64578640615563,-29.352208168957997,1.340288732195486,-13.670371214179783
2006-12-01,nonevent,notevent,-446.0159712070527,-33.99942123886325,-21.109202347274586,0.2463272943033586,-15.978751635324457
2006-12-07,nonevent,notevent,-453.06198522828225,65.32797789029782,44.944126708386015,-19.166820434642656,-6.011022711909406
2007-04-02,Ia,event,46.67221942897057,-6.154647305680677,-32.52650282746051,5.668605337692736,-0.735422843433268
2007-04-03,II,event,153.74128982602522,-30.73730531978887,13.966636323093578,1.9706852763052463,-0.8236623184249099
2007-04-15,Ia,event,304.09649527254606,-35.84087926928026,26.305117753936635,-0.41823415200400454,-5.223100116822959
2007-04-18,Ib,event,301.31564622191956,53.26992184856581,2.9964650860879605,-13.597089821987458,11.964519784913344
2007-04-19,Ib,event,180.05301624766759,49.43484974985124,-1.3312011741682885,-10.062270919993807,9.63821671541886
2007-04-20,nonevent,notevent,-280.6806797070615,26.375660331057198,20.732547795145067,-5.900389791998813,-2.0967770803662855
2007-04-22,II,event,389.37292369629216,-52.29983168940374,58.515892797980484,-1.2005190636861673,0.06361043553335934
2007-04-24,nonevent,notevent,-169.16947029499536,-30.262772111282445,-9.380741014398872,1.7674721642614615,-9.465913559842141
2007-04-28,Ib,event,276.36530194637913,-8.9494292700322,-11.708608820222997,8.338641056924466,1.4502554845504236
2007-04-29,II,event,240.94517667469384,32.971356515089944,-47.01747903378344,7.499460038683548,10.120682041945722
2007-05-02,II,event,85.3215349697115,82.43119743643916,-46.551249175473764,-6.360377677388041,15.397223046135508
2007-05-04,nonevent,notevent,153.75343302605702,11.597982322345404,-47.86226350220635,11.484792539509684,6.293362623670149
2007-05-06,II,event,185.98230690207004,-34.88920794949914,21.805591738769955,0.6516571600707286,-5.939039925389879
2007-05-14,II,event,186.2713227600899,131.33255348670238,1.0375981557604534,-13.777721649211774,17.408019362359905
2007-05-16,II,event,362.8494381406335,18.493630837838264,-42.15046083530331,13.927065298607687,8.78972066066709
2007-05-21,II,event,273.25867353389003,-0.435183818433466,-22.446599567961478,9.046418986442122,-0.8239773246935664
2007-05-22,Ib,event,372.5407333615157,76.32838041083335,21.244889328206373,-17.294202840375895,13.350576010644454
2007-05-26,nonevent,notevent,-183.5745826581003,37.58147472066021,-26.13493543750927,-12.232436949054271,-2.7984404350424614
2007-06-01,Ib,event,510.6000524037516,-42.04355049637312,52.138312178952816,1.4687255387899636,-6.91185811544988
2007-06-03,II,event,507.68338473624857,-42.056379098368545,49.93946505037321,-0.3340616519017493,-10.347411955208527
2007-06-08,II,event,420.41485782734986,-31.17036705246043,30.8596985289792,1.5061911100162728,-11.516245377982615
2007-06-16,II,event,478.1905460360134,-7.1537630205029865,3.3027756071260113,8.17012164714636,-1.5390004369290278
2007-06-24,nonevent,notevent,397.77370033408033,11.253581899221457,-28.79371271387377,10.498862838173032,-4.412910398728743
2007-06-25,Ib,event,-13.183828515007164,5.069572047596869,-17.411584414543594,-0.841256202698793,-9.965835108869927
2007-07-14,nonevent,notevent,5.1350099989355575,-16.190646318648767,-12.461973136973345,2.7468826234695216,-14.995548628881705
2007-07-25,nonevent,notevent,-146.29314289224985,56.06291953424116,-0.8492378888646271,-25.429629356998813,4.913525642872042
2007-08-02,nonevent,notevent,-52.17673503354414,-10.535212552421056,-26.14832006256872,2.5395987308771937,-15.509212324794102
2007-08-31,II,event,162.93364746383023,21.831494703842406,-28.044477270459083,-0.06300027923457317,1.535118497523349
2007-09-01,II,event,270.622882850595,15.548103864088278,32.17269177224126,-22.975858183387388,-2.0509713656507937
2007-09-04,II,event,190.2664762415521,-23.368605822186936,5.921331291139912,1.4813905641925265,-7.006744629775226
2007-09-06,II,event,-77.67953622686987,33.76593517539237,-44.32672761298782,-7.373359018071262,-4.183298125901684
2007-09-07,Ib,event,200.34513666438332,-20.359191525235836,1.8051148432945718,1.5186661357787954,-7.48579388116685
2007-09-11,Ib,event,190.93999247335105,-14.338283587243843,-7.203504075976259,2.916874533570878,-5.096426438635538
2008-02-05,nonevent,notevent,-418.84453565064655,-32.49163407155501,-19.73903851405337,4.174099100580917,1.0031908559771052
2008-02-15,Ib,event,-172.62474768247586,-40.42983056628274,8.540689929491561,4.691311857299733,-1.6103560699918842
2008-02-17,II,event,-328.0264708727183,-28.857065561462818,-6.08120744375362,-0.3398820184565199,-0.8154360840527637
2008-02-18,Ib,event,-282.6433668993569,-47.18408936179305,10.93784378304332,-1.9416640253512432,-3.438401282562583
2008-02-19,Ia,event,-443.9507994141358,-38.48962244383811,-9.663890177970082,4.628228576153252,5.509028049723951
2008-02-27,nonevent,notevent,-372.2637487278145,46.08979243161308,40.142728839483226,-15.800742071359673,10.290909843180964
2008-02-29,nonevent,notevent,-159.65720204727995,-36.935505205829124,0.9041930749474834,1.3626808534820214,33.38344942087662
2008-03-03,nonevent,notevent,-302.5373832214981,4.375356954065875,36.7305732914167,21.10966426832729,12.11980474705154
2008-03-09,nonevent,notevent,-384.94503992068115,-27.091590327268204,-4.564582338120676,0.39260235552734446,2.5259161292499273
2008-03-11,nonevent,notevent,-261.6271498579295,-37.45798461347517,-2.898717555834041,0.9533123549976079,0.6124614491715942
2008-03-20,II,event,45.552260921596954,-27.486520923274835,3.9365409606003205,5.096103935948159,44.74916672980206
2008-03-21,II,event,109.44413325497293,-49.24044105412349,38.82839066048709,-1.0696925847069447,34.083513408297264
2008-03-28,II,event,153.05606509320998,-34.370658225199996,27.94356191333469,-2.250136883634488,27.720426907782436
2008-04-01,nonevent,notevent,-144.23188074688923,-41.61182407615698,13.991723212197009,-4.651640791230028,0.24916102836173612
2008-04-05,nonevent,notevent,-375.81746119258156,41.4551241166028,50.19669313631104,-12.660015383144975,3.1423899981632424
2008-04-06,nonevent,notevent,-269.4788055951543,-6.139355652337199,5.518667647479202,-9.450098098884242,7.213085653239779
2008-04-08,nonevent,notevent,-312.7654653327764,123.43823447091972,66.05874301001052,23.939469482398795,14.52915440038525
2008-05-11,II,event,355.13373143027184,-4.957897803828773,-8.241894407075216,8.254862261065075,-0.5765433634875106
2008-05-12,II,event,389.9794011613592,17.126019397612268,-24.082048705916392,9.69981939989718,6.588753868335293
2008-05-13,II,event,265.67289422663566,-10.211426281997118,-7.8525681529500355,8.98906465332541,-0.4896218107217281
2008-05-19,II,event,186.59121066979955,22.844368063977782,-58.037893624775755,15.650891823106473,6.821039527988265
2008-05-20,II,event,338.46219408823833,17.35796613301569,-24.219756616581755,6.663863652245599,5.928288493480923
2008-05-25,II,event,336.5217920462547,3.9244504904024198,-24.10813691756874,11.434798033169844,-0.7216606435460786
2008-06-14,II,event,378.340395905964,34.418821866069386,-10.567877265382275,2.181327637408003,2.6483353542203867
2008-06-26,II,event,509.3447172844711,-16.28190798405616,22.047637188114336,8.339525006782917,-2.3295739111855873
2008-06-27,II,event,483.4175929763351,10.980057203410084,-19.359274423801352,13.26385646453343,-0.13772678378141467
2008-07-24,Ib,event,477.18264475547454,-21.71033227435754,24.794828782324203,4.601202554089954,-9.914816252523147
2008-08-03,nonevent,notevent,29.1249921230172,1.0686311155573556,-18.07849654385899,-0.6945002952224135,-13.794434994104373
2008-08-06,II,event,-96.21467932719624,-30.004891661204017,-0.26061366576915995,1.190087040397899,-22.441609640153473
2008-08-07,II,event,248.9041766231828,16.69742454257921,-22.270257817630274,4.529329249903227,-8.508809405696026
2008-08-09,nonevent,notevent,143.56556181674205,53.85848772767202,-99.76818732171293,17.482648094895023,2.55106313246053
2008-08-18,nonevent,notevent,-126.09260129029116,28.826035628854992,-52.46348012337825,6.7866399179165775,-3.6012637693920393
2008-08-19,nonevent,notevent,99.55240385059713,47.12172777776531,-76.6666972226326,10.30164882230722,-0.5866380808965853
2008-08-21,nonevent,notevent,-85.3536208914577,96.49474496543536,-1.9159950778035812,-27.6719814417103,3.32845229110426
2008-08-23,Ib,event,258.92514652288895,7.334278627901534,-29.715708725659916,8.423178630680216,-5.559632631545816
2008-08-25,nonevent,notevent,138.85627073706294,-3.2169570605603193,-22.859987300025587,7.0270469111638905,-5.231617865876622
2008-08-26,nonevent,notevent,-254.52021653024153,-29.019216434326562,-11.52746021101279,0.16730397658287358,-20.628279940989035
2008-09-02,II,event,-123.36218703393376,53.75831063837791,46.16681765467318,-4.031041425399398,-11.475576745974944
2008-09-07,nonevent,notevent,42.33350986196336,-13.085869633901009,-16.293912102218304,4.542509458977581,-10.209912482225038
2008-09-12,nonevent,notevent,-79.50452529348884,-29.33494990080453,-4.402295107007465,1.407180447472652,-14.557008002672235
2008-11-17,II,event,-321.33351809558644,-35.23629843805969,-6.022741579504422,4.721808541346622,-7.906606056039559
2008-11-23,nonevent,notevent,-448.8579629824463,-28.81394020491043,-15.622228143263447,7.962913606843322,-8.658524927790552
2009-01-03,nonevent,notevent,-391.46796978477215,-33.693980445540035,-8.97521224611515,8.129337757446187,2.417578130706152
2009-01-08,nonevent,notevent,-400.4419711754421,-35.038961237463475,-8.385073737528522,8.560193415576958,5.7208682413509475
2009-01-15,II,event,-416.53924764291025,-37.02247732826443,-8.197922847844467,6.853601951126445,-9.8992255428908
2009-02-06,nonevent,notevent,-410.7370152998871,-32.469748477234546,-13.824733149650886,9.364317393168761,5.393533746392853
2009-02-09,II,event,-252.37945892704283,-27.59385866519475,-9.111127820324016,9.3621565507512,2.1752176121921045
2009-02-13,nonevent,notevent,-385.67663979679094,-38.86984592934942,-7.749047693364861,4.041209687184842,-0.6902451657957459
2009-02-18,Ib,event,-150.85480603329313,-45.580997222718906,22.651066945915527,5.634312135914265,12.526004172062805
2009-02-21,nonevent,notevent,-257.93473016316847,-24.875665428972148,-13.895323736751328,11.327272384767841,12.323258834258729
2009-02-25,II,event,-132.95882353216257,-31.40091856917501,-1.1781362453746014,4.098155174431324,10.175636226795213
2009-03-01,Ib,event,-96.75281944564625,-33.944422902674226,3.3999752663256326,5.975843025911911,37.108111571321686
2009-03-27,Ib,event,192.92684181068793,-60.42283400524379,58.543891149369216,-0.4987778656867797,19.855883492264635
2009-04-07,nonevent,notevent,-164.2913207496541,-4.3366449951841135,14.267122522860454,2.0311062933221002,12.99976249498655
2009-04-19,II,event,121.58791172225119,-16.173158604436697,-6.844181440352152,7.474141966007851,-5.8334684702140445
2009-04-23,Ib,event,313.73278376375595,1.7718420117355156,-23.18137332968328,11.272880637074435,9.04637973123707
2009-04-25,II,event,381.31012159491735,-45.704582597113195,48.66664162458482,0.007424394711774589,-4.616712269666252
2009-04-26,II,event,291.3711714217083,-37.71107246126229,31.73653934356261,1.5106326610068388,-3.7176970087735817
2009-05-01,II,event,419.6295605569374,-53.30394409164909,62.022449435478826,0.49902421193176355,-6.518446369420597
2009-05-30,Ib,event,504.1636526763905,-40.33499241814583,52.87691683478219,5.398766237372602,-9.861807239182424
2009-05-31,nonevent,notevent,498.04369618781845,-39.38740594889181,51.145667481002086,4.555165165131357,-10.568910095703783
2009-06-07,II,event,503.47122683906434,21.000850682860833,-10.243184115782844,25.60687757333508,5.719811668865936
2009-06-08,II,event,498.9388592751605,-4.4590737252637265,27.807407193397555,21.14628665400607,-2.3835616817117495
2009-06-12,nonevent,notevent,374.06004382790076,68.04254948607108,-21.97794100723019,13.262559075781308,9.39678544025564
2009-06-25,nonevent,notevent,388.19011226441893,5.880464809604577,-20.33293597464297,11.885163196600155,-5.202492532176866
2009-06-28,nonevent,notevent,447.1465863030293,-7.530984998291974,4.100622431952496,9.205568930573461,-8.15870827129499
2009-06-29,nonevent,notevent,497.04007111249535,-16.082845444111996,20.787906935005857,9.512188664283638,-6.468424516857787
2009-07-01,nonevent,notevent,406.002250759516,-11.977175269592193,9.103568249684034,7.81508655768314,-9.706660714294717
2009-07-02,nonevent,notevent,487.96787498972594,-5.695907958524342,6.389804658995374,9.867974343044082,-5.468449965560967
2009-07-07,II,event,252.3945995971723,82.52353576347198,-22.619641972175188,-0.5208947420643331,4.013865522130512
2009-07-10,nonevent,notevent,164.45109662625484,79.78875807365584,-29.839884772853146,18.918767863291027,0.8500553872635186
2009-07-17,nonevent,notevent,367.8465068042583,26.216573302613835,-8.895191618367205,33.47759203101846,-3.0188414732226363
2009-07-24,nonevent,notevent,245.28456251077236,55.1782534208005,-47.25442963375001,1.6898251185406625,-0.05650303341856861
2009-07-25,nonevent,notevent,78.90110541611563,70.96758481563218,-65.34003364849072,13.910775066558141,3.3309286383771415
2009-07-28,nonevent,notevent,238.18008698037022,51.75567931536425,-72.21397237657062,14.555990480462489,3.3607077712969113
2009-08-07,nonevent,notevent,243.42456418262236,-24.462544365772366,13.794582749311223,3.685276928523299,-15.556185998317247
2009-08-24,II,event,295.3532131146831,-2.765561109768841,-11.839463580219265,8.902955856778727,-6.47173666214435
2009-08-26,nonevent,notevent,-262.00804809783796,43.70546094781938,32.091279884896394,-29.721114572059626,-13.237253047616143
2009-09-09,II,event,128.66024743761773,26.94344145888263,-27.321304116270873,0.2558540739235165,-0.43118119069698496
2009-09-13,nonevent,notevent,-42.03776892878809,10.381350378819533,-44.382421196245154,7.1938109211687875,3.764579535911251
2009-09-17,II,event,50.45427111425503,-13.33577308203376,-15.184701940603532,5.39797807383104,-8.573963549641462
2009-10-09,II,event,-71.44975830135775,-23.94541219868099,14.120269074187718,13.271471126496065,-8.635011678044151
2009-10-14,Ib,event,-61.69698484775142,-50.2929257451265,29.95017035192734,0.617004914289869,-10.358159143149118
2009-10-15,II,event,-51.3864982349759,-50.31735195782043,28.569694298111497,-0.3368243334526499,-11.182233315598289
2009-10-17,nonevent,notevent,-389.48832960038993,-32.1926784126261,-16.39400204033959,4.453965902643203,-13.380770355404398
2009-10-21,nonevent,notevent,-226.43778427024432,-12.987772433015152,-35.62719663581201,7.47239200565289,-7.331247293426439
2009-10-22,nonevent,notevent,-387.8923160074745,-33.545232722569914,-16.75560939079294,4.055532177473817,-15.865075368696289
2009-10-29,Ib,event,-210.76944623692557,-36.4242140267806,18.381971029009787,13.015347488819708,-12.463500874503636
2009-11-02,nonevent,notevent,-253.35702732821184,-17.23667764889327,-5.313126823457577,18.69614802287095,-5.5701431368856005
2009-11-05,nonevent,notevent,-374.6093845754612,-21.25034005805217,-16.84349848707726,17.271985879671846,-13.029390895213583
2009-11-09,nonevent,notevent,-365.26954064280557,-27.690003416415124,-4.175999051824801,18.319679342588007,0.3787379378728438
2009-11-10,nonevent,notevent,-405.430571534185,-15.314655039318513,7.251393887989172,11.27239333429744,-5.69281392083804
2009-11-11,nonevent,notevent,-371.1608633115174,-17.12895671512761,-4.226338369224035,13.798318983839405,1.7939240620537997
2009-11-12,nonevent,notevent,-401.0503124291358,-29.475118784731112,-9.344240453142074,13.660110055772806,-4.1306859540008425
2009-11-13,nonevent,notevent,-336.0009183578831,-34.49140323590122,-0.6591885761550842,13.311092398895743,6.084952494575667
2009-11-14,nonevent,notevent,-313.94558769326545,-26.198862330194544,-9.931170732321977,15.777297599855645,8.801062345235177
2009-11-24,nonevent,notevent,-456.77411138342245,13.463419540086688,16.06514075417926,14.06376343474021,-8.171207172660187
2009-11-25,nonevent,notevent,-446.7648512192508,-26.177619061452006,-11.24606129146492,15.816947406543564,-8.68258075576731
2009-12-04,nonevent,notevent,-449.0863194846083,-33.5174836659691,-14.475341579095957,6.534254890592688,-9.568213800355435
2009-12-05,nonevent,notevent,-468.62373175849166,-23.645750761234744,-12.88576115087871,3.0362812612788845,-9.714373193722931
2009-12-17,nonevent,notevent,-408.963055336511,-39.793643194130155,-4.510817269853104,9.308832681496304,13.294062341077664
2009-12-18,nonevent,notevent,-387.0814844773812,-37.3846968113568,-3.513433002377915,10.28675725868553,13.362599222527303
2009-12-20,nonevent,notevent,-455.7935125187013,-31.032388878671977,-13.648694451024491,8.055932267795965,-3.0977855134858543
2009-12-24,nonevent,notevent,-441.99416080289774,-30.763333899195203,-11.68733210300059,11.129680155496372,3.151904109484966
2009-12-26,nonevent,notevent,-451.0740018953962,-9.353051391185387,1.650837131444523,4.833139513294179,2.2067042231081837
2010-01-03,nonevent,notevent,-443.74798099001544,-7.287203240105599,5.084370359022732,11.363507810967919,7.799329117853216
2010-01-14,nonevent,notevent,-420.3505659010635,-38.0000019669666,-9.819797930407361,6.329577786036173,9.170391937830532
2010-01-16,nonevent,notevent,-445.18145615124627,-15.374594020321238,0.34775667431183277,2.5302318754389033,0.8607251221453601
2010-01-17,nonevent,notevent,-439.84755743226185,-35.2276223999202,-11.284209391739779,7.845157797358067,2.27755330186946
2010-01-28,nonevent,notevent,-352.4236789342009,-39.868774676678555,-0.2401324702265149,11.778919275903466,37.56795773956413
2010-02-09,nonevent,notevent,-333.27936880323557,-40.480418364482915,8.143225502910836,8.670537648566844,29.88653229600105
2010-02-13,nonevent,notevent,-263.57829145548953,-49.26487609965217,13.354606383850399,7.683387444872042,66.76994123788981
2010-02-17,nonevent,notevent,-254.21125345198877,-40.85019873967428,6.762702914383266,9.051695722672475,62.13392315498717
2010-02-27,nonevent,notevent,-340.4256635166665,-36.71405049054248,-7.2677323320147105,6.608016487347461,27.968843483659448
2010-03-02,nonevent,notevent,-278.18955514884215,14.75993055284957,28.673526539775136,4.545195930800888,37.06553887191196
2010-03-06,nonevent,notevent,-108.82742331491144,-12.907443221928824,-26.219932998361525,11.540422286612088,86.51048933545594
2010-03-07,II,event,7.4807758285493025,-61.26161750870936,47.074609250380966,4.814417669611654,103.60757928936054
2010-03-12,II,event,59.40620166636289,-45.813633496980266,32.41733984766051,2.409367068763201,13.223539468302599
2010-03-19,nonevent,notevent,-247.48725632170303,-19.440952813793597,7.498553680890655,-0.6211014397603275,20.81630338865135
2010-03-23,II,event,165.3393760054063,-55.07518397715527,51.545406563386315,0.7989156065516783,20.846731300511784
2010-03-24,II,event,180.42245155279022,-56.16492032852747,53.69424757318396,-0.07337426819261399,19.58925348910431
2010-04-13,Ia,event,180.82517939218712,6.472484322907676,-37.97045693502778,12.683077986520964,12.131579135299466
2010-04-17,II,event,-8.891862937107192,134.6399349042924,73.97861465833486,-14.424501788374148,15.916997874003323
2010-04-20,II,event,344.8060053679778,-19.75023934579736,11.333418990680622,7.518241241633691,6.393053831821394
2010-04-27,nonevent,notevent,-28.353420615940635,60.73482561867243,-34.260929643009575,-2.9472766488836424,7.413736530783353
2010-05-10,nonevent,notevent,-262.68776946385344,11.516694159891799,1.2497533123019309,13.225672045044535,-7.755678922193778
2010-05-12,II,event,355.758951245794,3.7493571166029187,-16.539776820089685,12.927021302661627,6.043630420400967
2010-06-26,nonevent,notevent,349.47175367149106,40.420585830070046,-18.23629296903371,33.461733967813956,3.749859789105502
2010-06-27,II,event,512.2560004696076,-12.707940340623002,46.50842128025272,21.031988048523164,-5.238301409160454
2010-07-05,II,event,488.566741161897,-33.5642887909867,46.07945039047425,4.696815308982128,-10.340868597096073
2010-07-07,nonevent,notevent,103.76007558808617,90.04892427996576,10.214457457215579,-26.292251709910456,4.0114525863559
2010-07-09,nonevent,notevent,212.9651191596138,-11.184522263787535,-3.9360764104978676,9.42712867293076,-9.150082925936877
2010-07-10,nonevent,notevent,291.203229733597,46.91277187057746,1.7454038249282504,-12.955633069902953,1.577453929939873
2010-07-19,nonevent,notevent,435.36310954575055,12.391007509675516,3.6815138089044943,18.60326911518366,-1.9743824334222169
2010-07-20,nonevent,notevent,159.86115034785723,21.305156377839708,-52.96116480559913,16.810497319139476,-2.824829877905519
2010-08-02,nonevent,notevent,174.42242182034045,14.672166828939313,-34.45288173925627,9.132436684853445,-3.6224080390029454
2010-08-04,nonevent,notevent,131.57778287739427,145.0951187813904,-42.15775682435712,21.363313455985327,14.805888843905196
2010-08-18,II,event,372.18302861526604,-44.25260726770728,51.32163910726652,0.06150602385203594,-11.910044790383344
2010-08-19,II,event,360.4456318144869,-44.91227724954671,51.07742851699362,0.11251634325108102,-12.60375608602173
2010-09-09,Ib,event,1.6141926734089158,-11.914232882059599,-20.90965082139055,7.4924496834758605,-11.702144387503091
2010-09-10,Ib,event,117.45289996831434,4.0708212797473475,-35.908625036249916,11.851806123598095,-2.8052050547903327
2010-09-16,nonevent,notevent,-98.85647957082077,69.93886586158406,8.465498396686153,18.28640671857174,1.143567033202109
2010-09-24,nonevent,notevent,-300.3553968681384,33.98585299124756,13.033545805552347,13.221162055153766,-9.39276684331834
2010-10-10,Ib,event,-185.3626939778026,14.818634537936743,-7.315532169185958,24.09905505281852,-5.143508275011441
2010-10-18,II,event,-120.7108936580359,-13.136010610753235,15.803255050941386,27.888693482166033,-9.242048436687194
2010-10-19,nonevent,notevent,-380.68612954125354,41.42646441471416,20.42847248717165,24.922913712435314,-9.797163346367375
2010-11-10,nonevent,notevent,-443.6707428153297,-19.87096378428395,-6.916418283509532,19.167265778452734,-4.986000457491445
2010-11-16,nonevent,notevent,-441.4372919331938,-27.150468110816416,-7.858505385495296,17.824382800318514,-11.28606644377713
2010-11-23,II,event,-333.39495508595127,-34.20986973350729,1.189880517895671,13.626018587013562,15.004177168432502
2010-11-28,II,event,-367.371274662453,-35.46480672792004,1.031779198472813,13.801420202591434,2.910308759738272
2010-12-05,nonevent,notevent,-460.8416467782826,-29.919816700744366,-11.166237611957161,13.449058302468169,-4.138883023139828
2010-12-29,nonevent,notevent,-456.59813436979056,-34.56364363377332,-14.504743463798546,10.138027890290319,-1.5792044826505953
2010-12-31,nonevent,notevent,-443.1305383680224,-33.024088468123345,-13.563699578860588,10.492700793484747,3.5448870422607053
2011-01-10,nonevent,notevent,-449.1933143454086,-27.2396955915211,-14.968684271426095,6.950945398601373,-4.551515130934749
2011-01-11,nonevent,notevent,-445.4370445025274,-17.53440298799745,-11.443768729863033,5.234243877076115,-5.3230800412631165
2011-01-16,nonevent,notevent,-434.0209656378052,-30.139163217366306,-9.445394120643583,14.022296312290198,2.741980922070696
2011-01-24,nonevent,notevent,-434.9006390273547,-24.876254576338148,-4.767354592418727,4.316255237430904,5.852199211171478
2011-02-10,nonevent,notevent,-203.68556219126103,-40.563083013405794,8.079698073907135,7.748521320309215,69.83684570777528
2011-02-26,nonevent,notevent,-404.88026488162757,-34.00289844798069,-9.992185009620894,9.059882610194196,1.9741789125541211
2011-05-02,nonevent,notevent,189.66537471438977,0.5509700240426524,-26.632906561861766,14.308924149799147,4.956775310945091
2011-05-21,II,event,320.6551718528234,-3.5621189878130632,-7.601748565511884,15.197485234111172,3.255580585760559
2011-06-01,nonevent,notevent,363.4771099963393,13.8127347363524,-27.659580829725947,15.92159821721138,5.965573400319025
2011-06-06,Ib,event,453.5578516817757,-0.2122825726470877,-6.118481462288875,13.845723968729805,1.591776605863569
2011-06-10,II,event,469.70230618359665,-28.51441148502764,35.99568259710119,6.291847633479923,-6.987615614646599
2011-06-15,nonevent,notevent,-153.15382694063078,57.86638748315263,31.900832449649926,-11.938185765681698,-7.821211609777427
2011-06-24,nonevent,notevent,18.685916931942895,77.78763323353986,-21.73511146319984,11.25007991130829,4.067700547818194
2011-06-26,nonevent,notevent,299.76991290286236,32.842048211835,-29.742508675228336,30.165579213322513,3.7260340667970993
2011-06-29,II,event,487.3790086395895,-30.075729322306586,40.24674919182398,6.858370895195886,-8.520467831074424
2011-07-04,nonevent,notevent,-250.89671234258176,-6.462284656578285,-14.977143885996327,1.7931356264916671,-12.530173138671977
2011-07-07,nonevent,notevent,406.42616651948555,7.6066467280288315,-18.630685359698756,12.041784511870063,-3.0267908883109045
2011-07-15,nonevent,notevent,14.005074941789864,103.31402973230286,26.953471795670463,-2.1274439072917013,-2.434271504080907
2011-07-21,II,event,-154.79675148580702,179.95200119032336,46.050872117350444,-0.3808977925848665,9.020425841840666
2011-08-02,Ib,event,396.6311614759,1.8115740660352901,-12.832451482219815,11.151636704124233,-3.888062843972033
2011-08-14,nonevent,notevent,244.19409214100045,9.095615622803091,-32.9340341186135,12.604055407710172,-4.9310491982816425
2011-08-16,nonevent,notevent,-111.35390281072569,17.105015747007084,-62.82341092326096,13.104845397719151,-8.86998463754012
2011-08-18,nonevent,notevent,-205.22468051589124,67.59615062695161,51.71221629877427,1.9363355181992437,-9.447634902532817
2011-08-21,nonevent,notevent,-163.48604411702374,22.964541120596543,-8.803562756851427,23.81813590769312,-14.764222448074701
2011-08-22,nonevent,notevent,40.66256959338286,43.784392191171904,-52.20806498539319,39.20579045741232,-1.3586511953411786
